area_fips,pop2000,ln_pop2000,black_share,hisp_share
19097,20295,9.918129829272997,0.0009854644000985464,0.005962059620596206
19099,37229,10.524843306446932,0.008488006661473582,0.010072792715356308
19101,16180,9.691531190612483,0.006983930778739184,0.018355995055624227
19103,110983,11.617132315412176,0.030067668021228476,0.025057891749186812
19105,20227,9.914773624553096,0.018440698076828,0.010530479062639047
19107,11405,9.341807134718488,0.000789127575624726,0.005348531345900921
19109,17159,9.750278096285621,0.001107290634652369,0.008217262078209686
19111,38062,10.546971688076972,0.02871630497609164,0.023698176659135095
19113,191728,12.163832979922297,0.026224651589752148,0.014207627472252357
19115,12188,9.408207140105599,0.002953724975385625,0.1261076468657696
19117,9412,9.149740749847252,0.0012749681257968552,0.008712282192945177
19119,11763,9.372714290960442,0.0009351355946612259,0.003570517725070135
19121,14012,9.547669384317377,0.0009277761918355695,0.007493576934056523
19123,22319,10.013193612624185,0.006362292217393252,0.008512926206371254
19125,32048,10.374990057905599,0.004212431352970544,0.00795681477783325
19127,39332,10.579793715900047,0.010424082172277027,0.08969795586291061
19129,14543,9.58486505717771,0.002819225744344358,0.012308327030186344
19131,10877,9.294405747093851,0.0017468051852532868,0.005792038245839845
19133,10020,9.212338374638856,0.0007984031936127744,0.006986027944111776
19135,8012,8.988695696785708,0.00199700449326011,0.004992511233150275
19137,11775,9.373733918884618,0.0007643312101910828,0.012993630573248408
19139,41723,10.638807814487269,0.007789468638400882,0.11919085396543873
19141,15096,9.622185087048386,0.0037095919448860626,0.017686804451510333
19143,7003,8.854093907655518,0.001142367556761388,0.017849493074396688
19145,16982,9.739909238559308,0.016782475562360146,0.015604757979036626
19147,10143,9.224539091375995,0.0009859016070196194,0.00759144237405107
19149,24859,10.120975138994181,0.0028963353312683533,0.013194416509111389
19151,8664,9.066931788680826,0.0024238227146814403,0.008887349953831948
19153,374258,12.832700678138913,0.049623521741686216,0.04403913877592463
19155,87825,11.383101477134028,0.008107031027611728,0.03292912040990607
19157,18829,9.843153513496429,0.00557650432842955,0.012002761697381698
19159,5469,8.606851063346772,0.0010970927043335162,0.0023770341927226183
19161,11531,9.352794339771116,0.0028618506634290174,0.009626224958806695
19163,158705,11.974802412004335,0.06215305125862449,0.04060993667496298
19165,13064,9.4776156346503,0.0010716472749540723,0.006736068585425597
19167,31596,10.36078580928431,0.002120521585010761,0.025572857323711864
19169,79988,11.289631902404894,0.018902835425313798,0.015489823473521028
19171,18099,9.803611967108871,0.003094093596331289,0.03751588485551688
19173,6958,8.847647355711887,0.0002874389192296637,0.03808565679793044
19175,12312,9.418329675518715,0.002599090318388564,0.010152696556205328
19177,7800,8.961879012677683,0.000641025641025641,0.007692307692307693
19179,36067,10.493133598827878,0.009510078465078882,0.02215321485014002
19181,40672,10.613295173989181,0.0027045633359559403,0.010842840283241542
19183,20679,9.936873971553762,0.0030465689830262584,0.027274046133758886
19185,6732,8.814627555310697,0.0005941770647653001,0.0071301247771836
19187,40230,10.602368264943834,0.03455132985334328,0.023465075814069102
19189,11717,9.368796057668156,0.0017922676453016983,0.02022702056840488
19191,21291,9.966039727193092,0.0052134704804847115,0.00798459442957118
19193,103876,11.550953159066886,0.02085178482036274,0.09114713697100389
19195,7904,8.975124239427704,0.0031629554655870445,0.01568825910931174
19197,14337,9.570598887246268,0.0017437399734951523,0.049243216851503104
20001,14394,9.57456673206775,0.016604140614144784,0.019313602890093096
20003,8108,9.000606507571892,0.003206709422792304,0.010853478046373951
20005,16787,9.728360056322414,0.053493774944897834,0.019479359027819144
20007,5307,8.576781982827894,0.003768607499528924,0.020162050122479742
20009,28200,10.247077256926206,0.011914893617021277,0.08326241134751773
20011,15380,9.640823243059636,0.031014304291287386,0.012938881664499349
20013,10728,9.280612424961515,0.01621923937360179,0.023210290827740492
20015,59455,10.99297500287168,0.013909679589605584,0.02243713733075435
20017,3030,8.016317898503415,0.01023102310231023,0.017161716171617162
20019,4359,8.379997952238393,0.0029823353980270705,0.013535214498738242
20021,22601,10.025749432069084,0.006282907835936463,0.012875536480686695
20023,3165,8.059908334578276,0.001263823064770932,0.02590837282780411
