area_fips,medhhinc2000,ln_medhhinc2000
26151,36870,10.51515349122819
26153,31140,10.346248445387989
26155,42553,10.658505636804035
26157,40174,10.600975299194493
26159,39365,10.580632375618567
26161,51990,10.858806671377762
26163,40776,10.615848952019878
26165,35363,10.473421354781692
27001,31139,10.34621633183446
27003,57754,10.963947890054659
27005,34797,10.457286455149985
27007,33392,10.416071629316981
27009,41968,10.644662702106656
27011,30721,10.332701738815134
27013,38940,10.56977727892619
27015,39800,10.59162219127253
27017,40021,10.597159595331789
27019,65540,11.090415922252806
27021,34332,10.44383314283811
27023,35582,10.47959517099472
27025,52012,10.85922974017121
27027,37889,10.542416111476454
27029,30517,10.326039184367792
27031,36640,10.508895818788067
27033,31943,10.371708343469681
27035,37589,10.534466733384463
27037,61863,11.032677541668376
27039,47437,10.767157793897985
27041,37703,10.53749494586695
27043,34440,10.446973958541667
27045,36651,10.50919599207217
27047,36964,10.517699745007931
27049,46972,10.757306958484971
27051,33775,10.4274761628284
27053,51711,10.853425803822502
27055,40680,10.613491850162497
27057,35321,10.472232966887885
27059,50127,10.822315064062254
27061,36234,10.497753183535956
27063,36746,10.51178465517968
27065,38520,10.558932865912062
27067,39772,10.590918426099964
27069,32515,10.389456800303252
27071,36262,10.498525639985754
27073,32626,10.392864795496248
27075,40402,10.606634567674407
27077,32861,10.400041823264546
27079,45933,10.734939091973205
27081,31607,10.361133894030637
