"area_fips","new_exp","old_exp","factor"
"13155",0.325581395348837,0.341463416814804,1.04878049450261
"13157",0.3555180560243,0.825717151165009,2.32257444361299
"13159",0.52868068833652,0.802103221416473,1.51717896853821
"13161",0.41660507514166,0.588075876235962,1.4115907638331
"13163",0.357357357357357,0.450235962867737,1.25990399693241
"13165",0.561481481481481,0.561481475830078,0.999999989934836
"13167",0.254658385093168,0.376552790403366,1.47865851841322
"13169",0.279531568228106,0.839613020420074,3.00364293643903
"13171",0.244176706827309,0.271485954523087,1.1118421492804
"13173",0.087248322147651,0.154362410306931,1.76923070274867
"13175",0.311443433029909,0.624837458133698,2.00626307016624
"13177",0.185537583254044,0.447193145751953,2.41025639069386
"13179",0.144936913620188,0.25967863202095,1.79166663298383
"13181",0.157844080846968,0.352261781692505,2.23170726328361
"13183",0.0628140703517588,0.0628140717744827,1.00000002264977
"13185",0.209718736253784,0.609413385391235,2.90586046948983
"13187",0.277405954304177,0.508423745632172,1.83277877689201
"13189",0.340579710144928,0.649511992931366,1.90707776647933
"13191",0.0542005420054201,0.115447156131268,2.13000003062189
"13193",0.349100041858518,0.357890337705612,1.02517987623346
"13195",0.319016279875303,0.856598556041718,2.68512489825455
"13197",0.011322696860525,0.0113226966932416,0.999999985225837
"13199",0.402882797731569,0.7230623960495,1.79472144286304
"13201",0.0717131474103586,0.129482075572014,1.8055556093653
"13205",0.503888271702904,0.618314564228058,1.22708663596882
"13207",0.169642857142857,0.398538947105408,2.34928221451609
"13209",0.286266924564797,0.294970989227295,1.03040541507102
"13211",0.393008474576271,0.825423717498779,2.10026951298881
